Date,price,rsi_signal,ma_signal,macd_signal,overall_signal,recommendation
2024-03-14 00:00:00+05:30,1421.791015625,0,1,-1,0.0,Hold
2024-03-15 00:00:00+05:30,1408.630615234375,0,-1,-1,-0.6666666666666666,Sell
2024-03-18 00:00:00+05:30,1429.7369384765625,0,1,-1,0.0,Hold
2024-03-19 00:00:00+05:30,1415.608154296875,0,-1,-1,-0.6666666666666666,Sell
2024-03-20 00:00:00+05:30,1433.9830322265625,0,1,-1,0.0,Hold
2024-03-21 00:00:00+05:30,1441.1590576171875,0,1,-1,0.0,Hold
2024-03-22 00:00:00+05:30,1445.1817626953125,0,1,-1,0.0,Hold
2024-03-26 00:00:00+05:30,1431.8226318359375,0,1,-1,0.0,Hold
2024-03-27 00:00:00+05:30,1482.7508544921875,0,1,-1,0.0,Hold
2024-03-28 00:00:00+05:30,1475.7982177734375,0,1,1,0.6666666666666666,Buy
2024-04-01 00:00:00+05:30,1474.73046875,0,1,1,0.6666666666666666,Buy
2024-04-02 00:00:00+05:30,1476.8907470703125,0,1,1,0.6666666666666666,Buy
2024-04-03 00:00:00+05:30,1461.64453125,0,1,1,0.6666666666666666,Buy
2024-04-04 00:00:00+05:30,1453.0283203125,0,1,1,0.6666666666666666,Buy
2024-04-05 00:00:00+05:30,1450.222412109375,0,1,-1,0.0,Hold
2024-04-08 00:00:00+05:30,1475.92236328125,0,1,1,0.6666666666666666,Buy
2024-04-09 00:00:00+05:30,1453.7484130859375,0,1,-1,0.0,Hold
2024-04-10 00:00:00+05:30,1469.565673828125,0,1,1,0.6666666666666666,Buy
2024-04-12 00:00:00+05:30,1457.2247314453125,0,1,-1,0.0,Hold
2024-04-15 00:00:00+05:30,1454.9154052734375,0,1,-1,0.0,Hold
2024-04-16 00:00:00+05:30,1455.834228515625,0,1,-1,0.0,Hold
2024-04-18 00:00:00+05:30,1454.4188232421875,0,-1,-1,-0.6666666666666666,Sell
2024-04-19 00:00:00+05:30,1460.1795654296875,0,1,-1,0.0,Hold
